mensagem,odio
decepcionar l Bene prefeita rio,0
Velha cretino cuidar paísah pro inferno ruim,0
imprensa juda,0
mandar msg pro caputo perguntar pq carai perdi brinco,0
Mineirinho causa cidade origem chamar Ubá MG início década 1940 ano fábrica mudar Rio Janeiro Niterói 1978 aumento significativo linha produção construir parque industrial Gonçalo,0
q ridículo ter ter dar soco cara,1
aguentar desgraça falsidade caralho dps q fiqueer paciência motivo começar gracinha olhar ja dar,1
tô entender,0
caralho odeier mulher odeio menstruar sentir cólico odeioooo,0
rt querer corpo feio,0
poste foto vc 3 bia deixar mutual decidir shipp vc to vergonha nao deixar flopar,0
Breno copiar capitão cartola namoro tóxico caralho,0
olhar indireta kkkk,0
chic professor,0
comunismo ser venezuela nao estar jeito tar,0
derrubar congresso STF Brasil ser derrubar,0
caralho namorada gostoso Msm,0
jannifer Elyza kkkkkkkkkkkkkkk nome feio q to brink,0
rt bunda vanusa salvar sapatao belo banho piscina kkkkkkk,1
governo imaginário né pq realidade misericórdio,0
justo hj q sair casa ta mo feio,0
dar eu tb,0
Saudades gente viver,0
ai pq comprar saco,0
série Imagina ser contrário de aí racista,0
Q mulher ordinário,1
vitao perfeito mano pqp,0
escândalo aparecer p ver Q Lula bandidao,0
mdc querer Gteult gostar chanlix,0
invadir stf chegar d mão vazio,0
maldito vício card game mt burro pra jogar ygo dps Magic dps hearthstone dps runeterra voltar pro ygo agr pro pokemon ygo peguei platina ranked link,0
falar doido Lobão,0
miga cê achar vida negro fácil preconceito,0
pro igor vinícius reinaldo craque,0
kkkkkkkkkkkkkkkkkkkk porra pagar mico vivasso,0
pqp Anne salvar noite,0
perfeito jeito postar oq quiser tuu,0
Felipe neto dar,0
Corinthians Palmeiras conceito diferente Corinthians campeão 1953 Pequena Taça Mundo ganhar Barcelona Roma Caracas d time torneio apesar conquista importante Corinthians considerar título mundial,0
pastor bosta,0
esquecer bolsonaro governar,0
existir lindo mulher trocar informação pra entrar furada macho escroto mulher dever ouvir salvo caso né algum exceção,0
cabra liso opção miserável kkkkkk,0
ser fodir gostoso delícia pau,0
deus kkkkkkkkk amer viado,0
vc Ridculo cara,0
rapá mesa limpeza postar história Interwebs,0
acreditar praticamente dizer querer kkkkkkkkkkkj deus coragem momentâneo,0
narrativa visar prejudicar eterno presidente bolsonaro haver deus ver ouver,0
bolsonaro roubar Brasil,0
cavalheiro Assimnão deixar observar link,0
revista exame elegeur Rodrigo Maia personalidade ano merda né presidente pirralha achar bom ignorála,0
pq salário de ele garantido vagabundo trabalhador intervenção militar congresso STF,1
mulher virar principal massa manobra globalista usar culpa muito propaganda prepotência,1
retirada bíblia escola biblioteca finalidade termo pessoa colocar acento patriota,1
porra,0
coração desacelerar pqp,0
desgraça escolher atrazar vida,0
rt tesão porra,0
prova dia semana link,0
fiado kkkkk,0
dia hackear conta everton Ribeiro flamengo link,0
rt dog sentar engraçado advogado associar,0
Alguém parar STF Eduardo Bolsonaro STF LIXO escrever postagem fonte,0
tnc rapa dera ser pronto mrm,0
tabaco porra,0
rt feio team strar,0
q tô sozinha casa pq estresse irritação capaz de aqui,0
vc lord kkkk,0
gente pec 241 pra reduzir gasto aumento salário deputado CULPA PT,0
ignorar governo bolsonaro multa aplicar ibama crescer 90 lula link,0
lindo parabéns,0
piada estupro legal vc estar brincar Beijão adm core vcs,0
pai céu livraino mural,0
tar beleza link,0
imaginar pra eu,0
mds racismo caricatura gato aguentar hahaha,0
bomba Alexandre Moraes monitorar passo funcionário gabinete bolsonaro primeiradama 2021 Folha link link,0
assustar criancinha,0
inazum eleven aprendir futebol,0
Janones cpmi,0
amigo tá insuportável,0
tmnc ir ficar escolher porra roupa pro casamento to puto,0
botar vírgula,0
Millie embaixador unicef cantar atuar pra caralho parceira vários marca carismático super reconhecer trabalho ta LANÇANDO MARCA shipp stans MILLIE BISSEXUAL Ja SaBia LóGiCo MiLLiE HéTeRo gtNAMORAlt FINN,0
falar q pessoa mt agradecir cmg fiz dms,0
único promessa esquecer orgulho pretender mudar,0
deputado operação LAVA JATO começar PCDF policial abandonar PCDF haver ano REAJUSTE salarial Edite MEDIDA PROVISÓRIA REAJUSTE haver previsão orçamentário 2019 policial cabo eleitoral,0
Ricciardi diferença BES Sporting haver Banco Mau,0
rt menina twiter so falar sexo droga conservadoro assunto protituicão poupar ver,0
Coe cr haver cm vida Ibope negar gostar render assunto tá achar tar importar vao falar mandar porra procurar calcinha pra lavar viver vida cr merecer,1
vc n valer apxnd snrz calúnia,0
rt puta merda perfeição,0
subjugar coerência firmeza defender Identidade Bravo,0
caralho funcionar mesmoo,0
época Reforma Previdência mundo meter pau PSL subir Tagzinha pra descobrir ter opção fruto acordo ir cair erro prefiro esperar,0
oi dm rapidinho,0
Cidadão cristão,0
voc estar gripado causa gripe tbm ficar tambm tomar 4 remdio melhorar agonia caralho,0
Caçapava caralho memo ne kkkkk cara ve et senter cheiro miojo barulho ceu n ver kkkk to morar errar kk,0
Misericórdia aguentar Maissss paz sossego ligar pra ódio,0
achar ehr porra lixo menina,1
deformidade excesso gostosura tar lindo Pq gordo feio,0
entrar site vender roupa moda asiático citar nome puta parir moletom branco litra colorir quase 200 real kkkkkk roubo deus,0
ta solzinho ta frio,0
ai tar lindo,0
imundo cadêr presidente merda pra falar q tar errado tomar cu mano ficor revoltado vcs sociedade q votar bosta saco bosta,0
depender eu tar fodido kkkkkkkkkkkkk link,0
retardado seguir conta usbzisnzinsoznosn Aiai,1
pedra colocar toa pra gente tropeçar levantar seguir adiante,0
Olha pedir desculpa lance falar bissexualidade Li mundo ter falar concordar tar errado achar passo auto flagelar praça público agradar pessoa,0
PARABÉNS HADDAD,0
mostrar míseria nojo comparação de eles esgoto século passado mesmo,0
impressionante justiceiro social podre,0
continuar pirralha,0
amanhã iscola,0
olhar espelho dar at vontade chorar misericrdia,0
pra Brasília Brasília ir fretar ônibus falar empresa ir invadir merda caçar maldito porra Peru conseguir livrar,0
sera serviço notar levar colchão Amanha,0
deus perfeito cara to apaixonado real,0
peste falar merda,0
jogo ta feio tecnicamente aff,0
juro gui david bom pessoa,0
foda,0
dormir amiga acordar morrer smtown pqp surto,0
enfiar noção cu ksksksks,0
infelizmente eleição congresso renovar extirpar vida público cambada mercenário turma renovação existir monte canalha,0
nação patriota deus bolsonaro saque próprio conta pagar despesa crime hediondo finalmente pegar bolsonaro cometer ilícito bolsonaro link,0
hora pra fuder,0
luiz viar dms meeeee,1
DIAS absurdo total imprensa preferir carinha nojo Trump,0
feliz dia mulher Beatriz Vitima estupro coletivo 33 cara RJ algum gente duvidar de ela,0
papo furar,0
rt olhar pra Miiimm estvel inrresponsvel,0
esquecer desconhecer conta FHC entregar país ordem Lula verdade aliás viver ano 90 precisar pesquisar bastar procurar memória tragédia época,0
Mário ficar puto q querer assistir ep,0
achas fufa useless,1
ter explicação nadanenhum crimeele fazer tanto prova mão entrar sair mão limpo,0
faca li tar perfeito pra cortar pinto corno perder oportunidade 2,0
VEI MTO BURRO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK TO MORRENDO RIR,0
Eita dupla boanesses acreditar,0
Buffarini Ivan Piris ex lateral grande desarmador Libertadores 2019 Buffarini ficar grande desarmador Paulista 2017 Brasileiro 2016 desarme Libertadores 2016 2015 2014,0
tirar ir 5372910 tentativa,0
vc ter 4 pau,0
rt tomar cú acabar descobrir apaixonar min yoongi,0
comam lixo bebam álcool criança oq matar amor,0
super certo opinião,0
momento difcel vida pai dizer aplicar pra quase vida arino Deus criar coisa desaparecer desespero Confia Todopoderoso hora certo agir,0
dever atitude tomar cara bgl difícil,0
coisa clichê Assimamo amogtgtgtgtgt,0
gratidão 100 mensagem receber instagram whatsapp gratidão,0
odeiar acordar agressividade caralhar tomar cu balançar cu pai desgraça,0
tacar pau seleção surtar essencial,0
pra justo caia pau vacilar campo político vc identificar passo pano pq pensar parecido comigo pq jogar Vasco ir aplaudir qq jogador fizer Vasco tbm política,0
corinthian palmeira,0
rt achar vida falar burra porra,0
frase amaldiçoar zicar carai,0
vc ficar puto,0
aVEIRO casa esgotar noite regresso prometido,0
cara gordo feio Roberta,1
lindo saudade noite perfazer,0
amg n ta dar chato,0
Mary Shelley comer cu,0
arrepiada frio loja frio crl pqp,0
eduroam nao ta pegar jeito nenhum desgraça inferno link,0
parabéns muito felicidade,0
procurar alguém querer dormir conchinha assistir netflix gostar matue q ficar comigo deixar currículo,0
existir gente idiota vida tnc,0
mano dormir hoje vizinho diabedo caralho ouvir música podre Vontade jogar caixa som rio,1
msm aff,0
UAUUUUUUUUUUU ENGULAM ESQUERDA,1
47 ano,0
SP,0
8 de esse 10 9 porra kkkkkkkkkkkk,0
música alcione diva,0
nazista,0
besto casquei ultimo foto,0
ninguno,0
rt coe Michael acordar mo mancada kkkkkkkkkkkkkkkkkkkkk,0
tesão delícia cacete peludinho,0
EXCELÊNCIA comprometer ajudar REAJUSTE Cumpra promessa,0
oooooo ninguém saber feira kkkkkk papai noel existir,0
sonhar vida acontecer conhecer estar junto pensar perder feliz apaixonado querer,0
Fluminense 20 cano 2x,0
jeito massa pensar realmente,0
NOJO brasileiro gente perdoar chance individuo provar tempo concerto mau caráter filho reconhe pai valer pena voz p CANALHA,1
1753 TÁ ABEO SEMANA VÁLIDO TRABALHADOR HONESTO MEMBRO TRADICIONAL FAMÍLIA BR,0
virar petista pq resto igualzinha lamentável,0
24 sonhar juventude link link,0
saiba luz redor escuridão link,0
bar hipócrito,0
pq difícil autorizar dispositivo Internet Banking Caixa,0
i ficar bonito,0
emocionante discurso Benedita,0
puta orgulho torcedor Bahia clube alegrar vitória esportivo olhar time tar capengar,0
FAKE NEWS gente branco praticar escravatura Islão religião paz propagar,0
negócio,0
apanhar baita fdp,0
rt ridículo casaco corpo,0
Santa Cruz escroto defender mdia,1
vagina pênis homem,1
cara ter Preso,0
rt macaquinho escola filhinho lindo to,0
pá mama caralho,0
aparelho odeier comer carne entrar dente fadiga insuportável,0
cidade adorar,0
igual dia super bêbar voltar pra casa ter poça enorme dagua rua começar ficar arrumar cabelo kkkkk narciso tira dessaaa,0
rt ir amiga gostar almocin amar vsf,0
lixo kkkkkk kkk,0
Leiam atenção lado julgar,0
opinião consumidor favorito embalagem ficar seguro feio,0
Luana morto solicitar ser revistar policial mulher direito de ela caso,0
ser presidente falar Amélia Bandido ladrão sentar cadeira presidência,1
tornei pessoa seco arreper mostrar sentimento tomar cu,0
gorda feio pra caralho,1
Olhem 3 carinho,0
STF soltar bruno manter processo bolsonaro nao eim,0
qnd tar crise refugiado ter mt ambulante pessoa q vc ver tar tentar sobreviver,0
tar mrmtinho porra p fds kkkkkkkkkkkk,0
experiência Sporting Benfica porto digo dizer atitude humano comportar animal ano passado luz destilar ódio,0
ai q ódio,0
Arthur sexualização criança,0
esqueci porra casaco ir passar frio loja hj,0
congresso deixar neutro,0
amor vida pra vida caso prova vivo,0
dia mulher ne cuidado burra,1
dúvida Europa reager ser azar máfia governante traidor comunicação,0
rt prefirer morrer permitir novamente foder,0
verme ascaroso,0
tar difícil,0
burra pq concordar vcs Pensei q mulher ser livre ah éA liberdade acabar discordar d vcs,0
talento racista homofobia histórico only corpo discordar discorde casa,0
repórter Angola aguentar broa Ia rir cara pessoa,0
Internet ir aparecer tweet reclamação,0
serviço conciliar sozinha difícil,0
Icon Sina Metadinha user now united bio noah localização país fixar nenhum,0
falar hoje mãe ficor feliz recuperar,0
rt tar mundo falar horrível ficar causa alguém vcs ficar causa,0
comentário pra Dona pig,0
DÓI OUVIDOS PT FARSA manifesto concebir livrar Lula cadeia torturo verdade trucer língu,0
FELIZ DIA MULHER usar feminismo esquerda,0
vc passar tweet q falar pra vangloriar morte senhor,0
rory claramente afim jess dean ser abusivo pra caralho ponha estupido,1
Pirralha noção,0
amiga kkk,0
jogo seleçao Feminima volei brasileiro deixar genuinamente feliz,0
olhar cu visto arrombar conferir,0
rt paulão vim jeito paulinho Fab,0
rt deixar socar cu,0
Brasil tentar pingar colirio olho pra nao foder gostoso,0
q menino cara pau kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
Mimimimimimimimimimimimimimimimimimimimimimimimimi Mimimimimimimimimimimimimimimimimimimimimimimimimi,0
31 DIAS CORA Cora Coralina patrimnio goiano poetisa doceira viver centro retratar nico cotidiano interior brasileiro particular beco rua histrico cidade Gois,0
haver fufa,1
ensinar falar nome miss vicky perguntei pro Gustavo miss Gustavo vaco,0
nome deus comer cu arrombado burro merda raiva bichona conseguir furo notícia bolsonaro bolsonaro prova documentalmente chorar Mona,1
estar topo aaaaaaaa lari sawary link,0
porra vovó Sônia arrasar bife fígado acebolar pra n gostar tô,0
saudade maldito 3 atrsr,0
dormir Benedita,0
levantar bonito 24h dia tar falar conhecer PORRA tar pra nascer feio q kkkkkkk,0
conhecer tt namorada época proibir falar fiquei solteiro voltar falar qnd sair casa mãe pq aceitar sapatão ai dia casa ficar dps morar junto hj,0
Musical kiporréssar homem homem,1
presidente verdade,0
rt orgulhar paulinha Fab,0
1 ano conhecer q falar q ir hoje 1 ano to merda,0
dependência emocional tiro cu n com si curar matar,0
ir mô kkkkkkkkkkkkkk,0
dia,0
animal,0
rt 12 ano tele condição ter idade ja fumar saeem á noite iphone caralho f,0
vcs chamar bolsonaro homofóbico machista fascista pq chamar corrupto,0
tremo pra carioca cê tar deboche ent falar pro Knust pro Orochi sinceramente largar mic sair batalha dps,0
20 milhão morto guerra mundial discordar comparação,0
amar cropped adida q Jadoca usar hoje combinar futevolei arrasar,0
acordar irritado pqp,0
maldito prender,0
realmente sensato filho presidente permanecer calado,0
amiga ouvir tomarer cu,0
doer ir nãooo,0
parabéns,0
Cadeia verme,0
jogar ai torr torto q passo pinto td mundo,0
rt sincero parabéns pra vc 3º médio estudar pro vestibular pq mesmo próprio decepção,0
Cara,0
Coitadinha ninguém ligar pra,0
ser horroroso vergonha sair praça alimentaçao pra banheiro,0
gente acabar crer q cabelo nao gostar eu qnd finalizar ficor casa ficar maravilhoso super definir brilhar qnd finalizar pra sair finalização mara universo q ficar cu pq cmg cabelo,0
rt pequeno Thayene ir pegar pra passar dia agente crescer,0
ps travar vsf,0
Ó Patrícia Lélis acusar Feliciano estupro fazer aborto filho Eduardo acre,0
vazar diálogo Jucá falar trocar presidente pra deter lava jato relaxem galera golpe,0
chamei pra golpe cmg fdp dar costa sofri ir,0
bommmm,0
Penalizada Venezuelano envergonhar receber propina,0
diaa vida,0
SABIA TAVA LEMBRANDO ALGUEEEEEEM AI POXA TO TRISTE PORRA SAO EXEMPLOS MAJQBDMXLOAKAAAAA,0
feliz dia capitalismo galera,0
mau pessoa criticar igual melhor vc dizer ridicular,0
querer entender pq odonto corrido ir surtar,0
rt gente pra Tóquio carai,0
doente invasão Polônia marcar início guerra mundial milhão pessoa matar torturar,0
alguém mc donalds pra bichinha tar osso,0
trailer OVERDOSE TOURETTE ON THE ROAD hoje explicar Rui Cruz,0
Bravoooooo,0
rt n demorar dia p responder q pessoa ficar putinha gnt tóxico,1
claro Netflix investir ultimamente catálogo tar raso repetitivo Amazon prime achar,0
orgulhooooo orgulhooooo amer amor merecer link,0
so pq querer,0
Joice de aqui pra frente vc perder PT,0
stalkear guria acabar chegar turma design moda 2014 vei q mundo pequeno vtnc,0
ta vc gordin querer esbarrar comida espreguiçar achar broa cremoso kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkr puto merda vei kkkkkkkkkkkkkkkkkkkkk,0
Bahia,0
vc chamar gordo feio,1
claro q flamenguista gostar jogador polarizar jogador flamengopalmeiras achar acabar ser ruim pro campeonato,0
nota real ta escrito deus ser louvar laico,0
2º sonhar mesmo,0
rt fuder rabo prometo decepcionar,0
fudeeeeeeer q jogo sensacional caralho agr olímpiado,0
meia confort comprar 3 par levar 5 promoção último unidade manter pé quintinho confortável inverno r 9790 acessar site link perfil link,0
senhor matosinho começar 19 maio contar semana f link,0
ódio qm levar sério,0
prestar,0
rt parabéns viar tmj,1
perder,0
pessoal esquerda gostar falar asneira,0
alia idiota popular publico feminino Japão,0
ir abrir colégio militar Goiânia,0
vico Maria claro,0
deixar gravar tt feliz aniversário pra Florzinha lindo jardim céu,0
pra ir pqp ir pro ngm clara curto aniversário fechar,0
vc excluir Bruno,0
parabéns Deputada firmeza colocação,0
eu 30 dia pra mulher 1 dia pro homem,1
contar arriscar arriscar contar,0
3 dia MV FAMOUS ultrapassar 2 milhão visualização Continuem dar amor MV,0
rt mto caro prefiro chupar piroca q graça gostoso,0
nao pra ler porrq,0
kkkkkkkkkkkkkkkk sarnear,0
gratificante falar Parabéns professor,0
lixo heim,0
odeiar,0
rt fdp disfarçar,0
esperar pra mulher ES chegar cozinha panela barro,0
kkkkk pretinho tmj,1
dia rio weverton ano fabinho,0
tar saudade postagem amar professor,0
mkkkkkmkkkk porra doido fumar acir,0
finalmente ir edit de elas receber premio musica queriaaaaaaa fã freenbecky,0
direção Bahia fazer sonho pro Santos clube futebol preocupar sociedade gestão caralho,0
nao c beleza garota,0
Saindo Flórida multidão entusiasta fazer fila estrada mídia NOTÍCIAS FALSAS recu,0
rt piorar fanático seita dar asa,0
Guanabara quase casa vivo,0
certo bandido q tratar bandido,1
exatamente,0
fofo pra caralho,0
plano combate lixo,0
Desculpem pessoa resto importar fez valer junto,0
nOJO namorar Cara traição ficar traição desejo traição conversa traição mentira tbm,0
felizmente positivo,0
stf vergonha,0
rt cheguei estágio vida esperar pagamento esperar data fechamento cartão crédito,0
cu assassino,0
rt tô poço estresse tomar cu,0
goss knock sensor nissan murano vq35devq35 35l Petrol engine ebay link link,0
União Europeia multar país abrigar refugiado Entendem ruir,1
fala irresponsável Pára tar feio D Joice pra ó,0
admitir,0
música favorito caralho muito why You Love charlotte Lawrence,0
Aguirre talento pf pedir gol informar bolsonaro usar certificado falso vacina link ver,0
acreditar prisão verme hoje esperar errado,0
hahahahaha quase hahahahaha,0
noite claro passar medo mente,0
rt ô pai mulher tao incrível q catar macho diretamente caçamba lixo chegar ficor triste,0
velha gagá FDP,0
lindo,0
perguntar VETO Chame querer objetivo manter marginal péssim intenção país,0
incomodar extremamente esquerda MULHER vender discurso barato politicamente correto,0
menino gol xjdbxjfndhdhsjs,0
Bandido disfarçar pastor,1
Gadaaaa link,1
hola hacker,0
ventilador bonito,0
jungkook tar foder mao olhar pro tae ah mano vao tratar porra,1
certo votar lula pra tirar jumento bolsonaro chorar bolsomínions,0
ah porrar querer merda morar mundo,0
Carla ser ficar ridículo Comparação exdrúxular Brasil coisa importante pra ser debatir,0
literalmente crime link,0
senhora soltar pum fedido pqp kkkkkkkkk,0
rt cerca 5 milhão tricolor Brasil ngm vender alma p demônio troca título internacional complicado i,0
semana fodase,0
tomar cu família q inferno,0
juro sagrado ir permitir gostar homem short estampar flor tentar combinar oq piorar,0
nak acreditar virar exatamente mesmo pessoa ano alguém falar sexo pq CONSIGO lixo,0
deixar falido kkkkk acreditar investimento próximo banner personagem,0
sicn debater violação lei impedimento,0
caralho n saber,0
adorar,0
q satisfatório pqp,0
falar ser homem passar rato esgoto safado jogar esquerda nao importar qué directa esquerdo ofença crime continuar sier afinar ser sito imundo comunista total direito ofender ser jamais ofendir,1
mundo tar fazer strogonoff sábado vsf,0
vida longo pro comédia crescer papo,0
verme parasita,0
mundo torçar merda anime morrer vsf tbm,0
Asap Rocky julgar agredir cara agredir mulher mostrar mundo estar,0
namorar comigo liberdade trocar ideia querer sair pra role sozinho amigo zoar amiga nao pra proibir liberdade requer prudncia vacilo tchau bena,0
saber,0
caralho,0
ESPOE PRA INTRODUZIU LÍNGUA XEXÉQUINHA,0
decisar stf colocar grave risco estabilidade pas,0
crush fudir ansel culpa estrela,0
PRENDE GLOBO LIXO GLOBO BOSTA GLOBO ESGOTO CAMPEÃO FAKE NEWS FECHA MERDA,0
ir contar fofoca de ela gente,0
ahahahah fdxxxx pqp,0
começar assistir vis vis com si parar pqp,0
compra prever maminha charque coxão duro chegar carne link,0
cabra nordestino velho Barbudo tomar cachaça acampamento claro casado novamente,0
rt gostar passar vergonha Uhuhl,0
bom,0
p balado trombei piranha chique falar p parça eazy pau presença vip,1
preciso religioso respeito morte outro tenhamos diferença humanitário Respeitar luto sofrer expressão dignidade gostar morrer Dediquelhe silêncio,0
chupar cacete biscate,1
criança dever escola fazer ativismo,0
rt achar bonito feio único traço personalidade,0
prima goals ffez curso trabalhar adquirir estabilidade ai aposentar começar letra Federal PURO DELEITE pele MARAVILHOSA,0
virar sapatão descobrir aksjakajhs,1
rt tucuruí cu,0
zamix ta pior oi tomar cu,0
piralha,0
prefiro Charles motivo roupa charles muito areia caminhãozinho de ela achar liza feio graça charme nenhum verdade 2 picolé chuchue olhar achar Josh super seboso,0
Aprende votar Brasil,0
bandida,0
qdo criança tar drive Mc garoto pedir lanche pai dizer vc almoçar,0
comentário empilhador título passar fã bagé ir campanha lusca doido,0
28 1528 55 85 Oi 28 1528 55 85 Lari 28 1528 Lary oii Kkk 28 1528 55 85 elayne 28 1529 55 85 Ja esquecer 28 1529 55 85 prima vergonha q passar q,0
rt de aqui achar feio apagar,0
mulher conseguir vestir vermelho branco conseguir,1
passar niterói comir Nadaa hj,0
Simmmmm pqp,0
prosa ra lugarzinho caro ein kkkk suave,0
sofia vc,0
Bernardo pra namorar pagar puts lindo t ver 900 porra vdeo aaaaaaa,0
conseguir chegar front festa achar to guardar p Bolghar,0
HOMEM FEMINISTO DEFENDE ESPOSA CHEIO TATUAGI MOVIDO MACONHA PÓ DIVIDE MULHER PARCERO DEPRESSIVO LEGÍTIMO CORNÃO,1
Poliana Bagatini 29 ano mulher cantor sertanejo Vitor Chaves dupla Victor Leo registrar queixa,0
tar errado,0
liberal conservador trocamos ideia ditar educar,0
PTralha inferno almadicoar ser queimar inferno bandido,1
rdj jovem lindo mundo puta parir existir perfeito,0
aplauder decisão justiça condenar Levy Fidelix homofobia entender ditadura sobr,0
retorno,0
mano kkkkk pq kkk puta seita racista gerar conteúdo tom racista,0
Conhecer Mark Cuban apoiar querer atender ligação de ele pra,0
interpretação falar de ele sentido pejorativo pirralha de ele sentido criança,0
sonhar calopsita florzinha Rosa cabeça procura calopsita,0
ficar falar bota ah cara porra tar facinho cuzão,0
paciência pra merda tentar ajudar responder ter culpa ser nd ngç ajudar pau cu inferno,0
sensação conseguir comer passar maravilha,0
amor aumentar dia,0
dever valer lamber saco de ele,0
rt amizade caralho conta tá sozinho so zi nho,0
Jornalistas babaca Damares,0
max d 15 grau hj deus tar 14 pequeno 3 cara pqp q trabalhar frio,0
filho tirar foto contigo atenção,0
luz burra mulher merda Tá horrível,1
fazer q levar pau,1
parabéns lindão merece mto honraria,0
tô lembrar cara pau duda dar risada kkkkkkkk mano,0
oms emitir diretriz segundafeira 15 maio adoçante livre açúcar aspartame sacarina sucralose estévia derivado link link,0
pohar q,0
amar vs Experiência Respeito Parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns,0
rt vejor bunda de ela dar bobeira,0
t legal,0
to podre sono consigo dormir mau merda,0
Ihh salvador disgraça ta aq pra botadao q avisar pra q n antiantifa antifascista fascistaapesar achar ridículo nome grotesco pra merda q bolsonaro,1
rt criar posse dj pica escócia humildade pureza mlk,0
,0
oRGULHO pRESIDENTA,0
PESSOAL CONHECE FUTEBOL EUROPEU CITI X MÔNACO ESPÉCIE MARÍLIA X OESTE BRASIL,0
lir,0
culpa carregar,0
bater mulher amiguinhar Larga retardar,0
roubar de ela fazer,0
saudade de aquilo começar t trincar caneco Macaco astronauta,0
dia difícil vontade responder ninguém wpp,0
rt preciso amigo q nao vao deixar sozinha pra falar futebol habilitar amg vamo la,0
querer chegar casa pós trabalho,0
verdade domingo show Unilever Candeias Pernambuco multidão cantar Lula livre olhar prefeitura Bolsonaro,0
Kkkkkkkkkkpra vc problema trabalhar atoa mamar teta governamental,0
rapaziar ngm pouso alegre liberar casa pra pré bailão pousalegrense n kkkkkkk dividir lucro,0
legenda pra cego surdo mudo,0
vsf nd certo,0
cara Banrisul ehr banco lixo país,0
carinha malha p mulher q olhar,0
virar caralho,0
absurdo Joice vergonha,0
caralho lir,0
caralho tô alto akkakaks,0
pro ISIS,0
vsf trocar piercing dóir doq colocar,0
perdi metade baile conta pt fuder jao,1
mãe arrumar bolsa Maria flor pra levar pra martenidade ansiedader,0
ensaio querer,0
andar preocupado candidatura Jair Bolsonaro,0
amor versão galera quase entror vim falar vcs lindo quiser seguir insta bjks sereia p vcs,0
38 1259 cecilia Apois tirar gaveta q n palhaça filha puta 38 1259 cecilia ta achar q cachorra ehr 38 1259 cecilia cu,0
feminista dever passar 18 hora dia lavar louça descanso,1
comprar 16 real,0
mesmo firma ouvir contratar alguém feio gordo pro atendimento insira nome dono mat,1
pqp sério brother,0
2 raio parta,0
ce diverter né mlk kkkkkkkkkkkkkkkkk,0
ta porra Lagartixa beber agua caralho,0
Burra mulher prioridade aceitar 2 opção,1
meter vara em ela distância chegar negativo Pense em isso,0
luis Abinader,0
pneu furar 5000 pirulim pro concerto ódio,0
independer político,0
kkkkkkkk credo,0
votar lula pagar preço combustível votar bozo pagar 8 litro justo,1
desmascarar ironia hahahaha,0
Brasil stasi,0
sentir atacar bom amigo casar c mh amg q apresentar agr papal link,0
provavelmente culpa bolsonaro,0
muito gente falar notícia link vir assistir vídeo link link link link,0
cadê mentir vc dizer haver político bolsonarista aprenda filho bolsonaro bolsonarismo progressista centro dizer Ciro nogueira link,1
colocar cabeça difícil tirar com si sossego,0
caralhar culpa ehr nct velho tocar culpada ehr sm antar acéfalar,1
bagui,0
parabéns Fernando Haddad,0
felicidade de elas deus trager merecer mundo ódio amer link,0
querer bon branco mano porra achar nico cor combinar roupa,0
tbm querer,0
mae proibir andar amigo usar droga ir vender pra,0
cara q Mamae beijar vagabundo nenhum Mao,0
far ficar satisfeito hj cervejinha caldinho feijoada,0
ouvir halsey melanie troye levar pra 2016 pqp,0
mãe louco pra levar filho em isso n levar,0
retiro q dizer bolsominion porra profe pra,0
ESGOTANDOOOOOOOOOOOOOOOO PRÉVENDA ir produzir 20 camisa início Coleção pouco ir lançar modelo pra interessado chamar DM 20 CAMISAS LIMITADÍSSIMO,0
rt transex cheio tesão pau duro ideal iniciante,0
rt efeito roupa mano roupa ta literalmente brilhar itzy surpreender,0
manchete bolsonaro chamar empresário puta merda,1
cadêr Juanfran carai,0
prova crime cometer STF base inquérito ilegal ministro exigir juiz entregar dado supostamente prejudicial integrante corte Usou subterfúgio barrar procedimento receita,0
q viadagem mds,1
Reparei ficaste chateado tiSe querias algum rápido enviar msg,0
artigo expor intolerância perigo Islão haver imparcialidade,0
rt escurinho cinema duo,0
puxar to vc chegar perodo matria vc dormir at preocupao,0
vagabunda,1
5hrinhas ausente pra puta parir,0
chamar porra,0
QUANTA IRRESPONSABILIDADE MATADO FAMÍLIA DESGOSTO,0
Brasil Tóquio carair,0
Meubdeus ir infartar caralho,0
rt fofo safada retardar,0
Testa di cazzo muori,0
ensino fundamental ter amor platônico garoto querer tar dar eu Instagram KKKKKKKK Q CRESCI NAMORAR Sai,0
palavra mídia destaque pirralha medo governo íntegro roubalheira,0
briguinha idiota com si controlar,0
Sporting levar 19 jogador supertaça incluir Bruno fernandes sapo,0
estar pagar beneficiar recusar esforçar pequeno,0
café manhã vagabundo,0
dir walter abrahão ta gorrrdo milton Neves hein,0
Angola brincase musicaProblema musico so consomer lixo,0
Mano ficor triste tar acontecer kamaitachi falso crente ameaça morte pra de ele ridículo,0
finalmente encontrar alguém pra pagar pato,0
rir,0
interessante observarnesses último século geração seguinte msmo visão INVASÃO d território europeu,0
